year	sa2_name	sa2_code	married_females	indig_females	dwelling_owned_mortgage_percent	percent_language_other	median_age	percent_married_persons	notmarried_persons	percent_notmarried_males	total_language_persons	non_indig_males	non_indig_females	language_other	female	median_mortgage	dwelling_owned_outright	total_relationship_females	dwelling_owned_mortgage	seperate_house_percent	born_overseas	persons_per_bedroom	percent_married_males	median_household_income	percent_defacto_males	average_household_size	total_indig_status_persons	dwelling_rented_percent	married_males	indig_males	notmarried_females	percent_notmarried_persons	language_not_stated	defacto_males	percent_indig_persons	dwelling_other_or_not_stated	percent_female	dwelling_owned_outright_percent	defacto_persons	indig_persons	country_not_stated	percent_male	male	dwelling_rented	housing_other_or_not_stated_percent	seperate_house	persons	total_indig_status_males	percent_married_females	semi_or_townhouse_percent	total_indig_status_females	semi_or_townhouse	total_relationship_persons	born_in_australia	percent_defacto_females	housing_other_or_not_stated	not_stated_indig_persons	married_persons	not_stated_indig_males	non_indig_persons	language_english	total_relationship_males	dwelling_other_or_not_stated_percent	defacto_females	flat_or_unit	flat_or_unit_percent	not_stated_indig_females	percent_born_overseas	total_country_persons	percent_notmarried_females	percent_defacto_persons	median_rent	notmarried_males	isMissing
2006	Hornsby - East	121021577	1897	28	22.8853585229712	43.748823197138	33	46.1670130822839	3708	43.5793731041456	10622	4919	5068	4647	5396	1800	742	4228	1066	14.3790849673203	5262	1	47.4974721941355	1134	8.87259858442872	2.3	10622	54.293688278231	1879	16	1984	45.3356156009292	598	351	0.423649030314442	315	50.8002259461495	15.929583512237	701	45	713	49.2562605912258	5232	2529	0.2929907595222	638	10622	5232	44.8675496688742	2.86229434302457	5396	127	8179	4647	8.27814569536424	13	586	3776	293	9985	5377	3956	6.76255903821383	350	3653	82.3304034257381	302	49.5386932781021	10622	46.9252601702933	8.5707299180829	280	1724	FALSE
2011	Hornsby - East	121021577	2050	27	30.9513274336283	53.0109233498273	34	50.0305810397554	3510	40.481680758391	10711	4836	5168	5678	5527	2100	746	4274	1399	13.889536238639	5864	1	52.2674865488086	1370	7.22521137586472	2.3	10711	46.1283185840708	2040	12	1930	42.9357798165138	669	282	0.364111660909346	301	51.6011576883578	16.5044247787611	574	39	693	48.3708337223415	5181	2085	0.279655092053135	596	10711	5181	47.9644361254095	3.35586110463761	5527	144	8175	4154	6.83200748713149	12	668	4090	337	10009	4364	3903	6.65929203539823	292	3547	82.6613842927057	335	54.7474558864719	10711	45.1567618156294	7.02140672782875	390	1580	FALSE
2016	Hornsby - East	121021577	2353	27	26.2374161073826	60.5287687484112	34	51.8632855567806	3806	39.2783268214204	11801	5535	5828	7143	6043	2000	762	4725	1251	12.942453854506	7056	1.2	54.0335555044817	1631	6.8030337853367	2.5	11801	52.6006711409396	2351	26	2097	41.9625137816979	404	296	0.449114481823574	245	51.2075247860351	15.9815436241611	566	53	441	48.7416320650792	5752	2508	0.260586319218241	596	11801	5752	49.7989417989418	3.25732899022801	6043	150	9070	4304	5.71428571428571	12	377	4704	190	11367	4254	4351	5.13842281879195	270	3848	83.5613463626493	192	59.7915430895687	11801	44.3809523809524	6.24035281146637	460	1709	FALSE
2006	Hornsby - West	121021578	1913	22	32.9805013927577	23.2812007977328	38	53.1285231116122	2897	39.796511627907	9527	4423	4619	2218	4857	1855	1218	3659	1184	71.5524718126626	3128	0.8	53.9825581395349	1228	6.22093023255814	2.6	9527	26.4623955431755	1857	27	1528	40.825817361894	388	214	0.493334732864491	236	50.98142122389	33.9275766016713	430	47	498	49.0710611944999	4675	950	0.115640358485111	2475	9527	4675	52.2820442743919	11.1592945938132	4857	386	7096	5901	5.9032522547144	4	433	3770	224	9041	6921	3440	6.57381615598886	216	591	17.0858629661752	215	32.8330009446835	9527	41.7600437277945	6.0597519729425	250	1369	FALSE
2011	Hornsby - West	121021578	2093	33	35.5615696887686	28.342513770656	38	55.1765330501726	2968	38.2264665757162	9985	4751	4881	2830	5047	2236	1226	3864	1314	71.2332589285714	3593	0.9	56.3165075034106	1562	5.48431105047749	2.7	9985	25.6562922868742	2064	23	1567	39.3947438279798	290	201	0.610916374561843	196	50.5458187280922	33.1799729364005	404	61	320	49.4241362043065	4935	948	0.502232142857143	2553	9985	4935	54.1666666666667	12.3883928571429	5047	444	7534	6072	5.2536231884058	18	290	4157	156	9636	6865	3665	5.30446549391069	203	574	16.015625	132	35.9839759639459	9985	40.5538302277433	5.36235731351208	360	1401	FALSE
2016	Hornsby - West	121021578	2181	23	35.4495983415393	35.0407341511378	39	54.9069266810181	3036	37.1495327102804	10679	5015	5106	3742	5404	2200	1190	4050	1368	69.2728266812466	4240	0.9	55.944963655244	1823	6.85358255451713	2.8	10679	26.7426794506349	2155	20	1605	38.4449791059896	529	264	0.449480288416518	274	50.6039891375597	30.8370044052863	528	48	576	49.4241033804663	5278	1032	0.546746856205577	2534	10679	5278	53.8518518518519	10.0601421541826	5404	368	7897	5863	6.51851851851852	20	519	4336	245	10120	6408	3852	7.10028504793988	264	737	20.1476216511755	271	39.7040921434591	10679	39.6296296296296	6.6860833227808	430	1431	FALSE
2006	Waitara - Wahroonga (West)	121021579	1163	0	23.7807183364839	28.9111389236546	37	49.3695234024364	2012	38.3974062065771	6392	2802	3214	1848	3392	2089	742	2517	629	44.3506232408524	2463	0.9	53.1264474293655	1200	8.66141732283465	2.3	6392	38.4499054820416	1147	8	1183	43.0006411626416	358	187	0.234668335419274	256	53.0663329161452	28.0529300567108	365	15	425	46.9493116395494	3001	1017	0	1103	6392	3001	46.2058005562177	7.35826296743064	3392	183	4679	3504	7.07191100516488	0	362	2310	189	6020	4186	2159	9.67863894139887	178	1198	48.1704865299558	176	38.5325406758448	6392	47.0003972983711	7.80081213934601	310	829	FALSE
2011	Waitara - Wahroonga (West)	121021579	1752	16	31.9930575643622	43.5008665511265	36	54.7092932142298	2492	35.6095936042638	8655	3964	4361	3765	4512	2300	862	3379	1106	35.1901766996107	4327	1	57.9280479680213	1506	6.59560293137908	2.4	8655	36.7081284350593	1739	14	1423	39.0534398997022	298	198	0.358174465626805	214	52.1317157712305	24.9349146658953	397	31	330	47.8798382437897	4144	1269	0.0898472596585804	1175	8655	4144	51.8496596626221	10.2425876010782	4512	342	6381	3998	5.8893163657887	3	302	3491	167	8322	4592	3002	6.19033844373734	199	1818	54.4474393530997	136	49.9942229924899	8655	42.1130511985795	6.22159536122865	423	1069	FALSE
2016	Waitara - Wahroonga (West)	121021579	1986	12	31.4542483660131	50.4530778043954	37	57.2068815960677	2565	33.4866605335787	9601	4412	4754	4844	4980	2167	871	3655	1155	32.1103526734926	5144	1.1	60.4415823367065	1837	6.22508432996014	2.6	9601	38.4259259259259	1971	11	1473	37.0825502385427	424	203	0.239558379335486	231	51.8695969169878	23.7200435729848	408	23	458	48.1928965732736	4627	1411	0.284414106939704	1129	9601	4627	54.3365253077975	8.53242320819113	4980	300	6917	3999	5.60875512995896	10	407	3957	201	9168	4333	3261	6.29084967320261	205	2084	59.2718998862344	212	53.5777523174669	9601	40.3009575923393	5.89851091513662	510	1092	FALSE
2006	Gordon - Killara	121031407	3791	23	29.6930134086097	26.1119336689369	42	59.7430750702529	4705	34.8837209302326	16885	7725	8516	4409	8833	2556	2885	6611	1683	80.3406414205472	6268	0.8	62.4145006839945	2116	2.61627906976744	2.9	16885	15.2787579393084	3650	17	2665	37.7759935768768	526	153	0.195439739413681	235	52.3127035830619	50.8997882851094	310	33	758	47.6636067515546	8048	866	0.507338285921363	4434	16885	8048	57.343820904553	2.64540677658996	8833	146	12455	9859	2.37482982907276	28	604	7441	310	16240	11950	5848	4.14608327452364	157	912	16.5247327414387	296	37.1217056559076	16885	40.3116018756618	2.48896025692493	437	2040	FALSE
2011	Gordon - Killara	121031407	4143	12	30.5395739387343	31.0723617554525	41	58.8467898482997	5294	34.9786063569682	18753	8541	9599	5827	9915	3000	2889	7366	1964	70.8903558203188	7799	0.8	61.7665036674817	2374	3.30073349633252	2.9	18753	19.6703467578915	4042	12	3005	38.0616866776907	583	216	0.133312003412787	312	52.8715405535115	44.9230290779039	433	25	638	47.1337919266251	8839	1265	0.096602801481243	4403	18753	8839	56.2449090415422	3.49380132023829	9915	217	13909	10316	2.94596796090144	6	593	8185	293	18134	12343	6544	4.85150054423884	217	1584	25.5031395910481	301	41.5880125846531	18753	40.7955471083356	3.11309224243296	600	2289	FALSE
2016	Gordon - Killara	121031407	4682	20	31.5774958632102	39.1334927556618	40	57.7891645316503	6082	35.270038293939	21327	9900	10726	8346	11090	3000	2843	8423	2290	62.2425629290618	9908	0.9	60.2931467054008	2426	4.46322461375941	2.9	21327	23.869277440706	4566	12	3411	38.0053739923764	729	338	0.121911192385239	382	51.9998124443194	39.2029784886928	668	26	754	48.0095653397102	10239	1731	0.157322654462243	4352	21327	10239	55.5858957616051	2.51716247139588	11090	176	16003	10665	3.91784399857533	11	674	9248	324	20626	12252	7573	5.26751241036955	330	2456	35.1258581235698	348	46.4575420828058	21327	40.4962602398195	4.17421733424983	650	2671	FALSE
2006	Lindfield - Roseville	121031408	4462	5	32.4131025604348	17.8972439605308	40	59.6924542423624	5374	32.9692733362458	20573	9499	10335	3682	10718	2600	3238	7833	2266	78.8908502500736	6043	0.8	62.778505897772	2135	4.20853356633173	2.9	20573	15.6200829638106	4311	5	3110	36.5652854324012	704	289	0.0680503572643756	391	52.0974092256842	46.3166928908597	551	14	853	47.8782870752929	9850	1092	0.250073551044425	5363	20573	9850	56.9641261330269	1.69167402177111	10718	115	14697	13677	3.34482318396528	17	726	8773	349	19832	16187	6867	5.59290516378201	262	1307	19.2262430126508	384	29.3734506391873	20573	39.7038171837099	3.74906443491869	360	2264	FALSE
2011	Lindfield - Roseville	121031408	4600	14	33.6684820555788	21.5814085305371	40	60.1951413779371	5416	32.8118393234672	21171	9806	10501	4569	10965	3033	3147	7972	2411	76.6893358414123	6787	0.8	62.9880197322058	2556	4.22832980972516	3	21171	16.911045943304	4469	10	3088	35.9484932961636	839	300	0.0850219640073686	390	51.792546407822	43.9463762044407	578	18	912	48.2263473619574	10210	1211	0.491969324265664	5300	21171	10210	57.7019568489714	3.183330921719	10965	220	15066	13472	3.48720521826392	34	852	9069	398	20306	15763	7095	5.44616673648932	278	1348	19.5051367385328	454	32.0580038732228	21171	38.7355745107878	3.83645294039559	520	2328	FALSE
2016	Lindfield - Roseville	121031408	5034	19	33.8441890166028	28.8275444962848	40	58.8722560795219	6128	33.7061894108874	23148	10862	11522	6673	11914	3000	3159	8857	2650	70.2029520295203	8491	0.9	61.0986825751926	2752	5.15784240616455	3	23148	20.4725415070243	4916	15	3416	36.258209573398	814	415	0.146880940038016	424	51.4688094003802	40.3448275862069	820	34	836	48.5182305166753	11231	1603	0.448075909330522	5327	23148	11231	56.8364005871062	1.93726937269373	11914	147	16901	13821	4.57265439765158	34	737	9950	359	22382	15661	8046	5.41507024265645	405	2084	27.4644175013179	374	36.6813547606705	23148	38.5683640058711	4.85178391811135	620	2712	FALSE
2006	Pymble	121031409	3324	3	38.5466377440347	17.1017165555398	40	63.7909258719518	3462	29.7229743803374	14098	6464	7293	2411	7463	2439	2187	5491	1777	93.2994250331712	4243	0.8	67.5275984169965	2395	2.70776921474693	3.1	14098	10.6507592190889	3242	8	2035	33.6345088895366	307	130	0.0709320470988793	149	52.9365867498936	47.4403470715835	270	10	417	47.0563200453965	6634	491	0	4219	14098	6634	60.5354215989802	1.92392746572313	7463	87	10293	9438	2.54962666181024	0	332	6566	165	13754	11380	4801	3.23210412147505	140	214	4.73241928350288	166	30.0964675840545	14098	37.0606446913131	2.62314194112504	460	1427	FALSE
2011	Pymble	121031409	3612	17	39.2179636082075	21.2569903406202	40	62.2102143977689	3929	30.2695619618121	15736	7166	8084	3345	8336	3000	2228	6130	2026	87.5822204504684	5232	0.8	66.0052414825908	2609	3.8562336203669	3.1	15736	13.472706155633	3526	5	2312	34.2426355237929	417	206	0.165226232841891	212	52.9740721911541	43.12814556717	412	26	467	47.025927808846	7400	696	0	4394	15736	7400	58.9233278955954	2.96990233207096	8336	149	11474	10037	3.3605220228385	0	463	7138	233	15249	11974	5342	4.10375532326752	206	468	9.32828383496113	229	33.248601931876	15736	37.7161500815661	3.5907268607286	600	1617	FALSE
2016	Pymble	121031409	3745	11	40.5034324942792	26.687866927593	40	62.2850432010737	4025	30.3727483502764	16352	7525	8337	4364	8585	3023	2120	6315	2124	85.6163041348227	5962	0.9	65.6322454075263	3002	4.06634563937935	3.1	16352	14.9885583524027	3680	16	2322	33.7639459776864	475	228	0.152886497064579	213	52.5012230919765	40.4271548436308	472	25	513	47.4987769080235	7767	786	0.411522633744856	4369	16352	7767	59.3032462391132	2.13599843229473	8585	109	11921	9877	3.86381631037213	21	461	7425	226	15863	11513	5607	4.06178489702517	244	605	11.8557711150304	238	36.4603718199609	16352	36.7695961995249	3.95939937924671	670	1703	FALSE
2006	St Ives	121031410	4271	6	36.4396446612088	16.1887728610166	43	64.8555444861675	4277	29.8500241896468	17333	8175	8784	2806	8962	2600	2939	6846	2092	90.9171075837743	7139	0.8	67.6019996774714	2194	2.51572327044025	3	17333	9.37118968820763	4192	7	2426	32.7764579661277	363	156	0.0692321006173196	176	51.7048404777015	51.1931719212681	310	12	544	48.3066982057347	8373	538	0.0705467372134039	5155	17333	8373	62.3867952088811	4.67372134038801	8962	265	13049	9650	2.24948875255624	4	367	8463	195	16953	14164	6201	3.06566800209023	154	241	4.25044091710758	173	41.187330525587	17333	35.4367513876716	2.37566097018929	536	1851	FALSE
2011	St Ives	121031410	4524	13	38.0232924142273	18.8264320961167	43	63.9087018544936	4629	30.0015030813167	18644	8727	9312	3510	9632	3050	2965	7368	2416	81.7842660178427	7859	0.8	66.676687208778	2509	3.26168645723734	2.9	18644	11.09537299339	4436	16	2633	33.0171184022825	556	217	0.144818708431667	269	51.6627333190303	46.6635190431224	425	27	625	48.3479939927054	9014	705	0	5042	18644	9014	61.4006514657981	5.15815085158151	9632	318	14020	10160	2.82301845819761	0	578	8960	272	18038	14578	6653	4.23355366698143	208	798	12.9440389294404	305	42.1529714653508	18644	35.7356134636265	3.03138373751783	690	1996	FALSE
2016	St Ives	121031410	4889	15	40.3629089869981	27.6074519583394	42	63.3903413930935	4935	28.7207357859532	20451	9508	10328	5646	10663	3000	2941	8085	2825	73.7490829053558	9191	0.8	66.680602006689	2537	4.58472686733556	3	20451	13.8876982426061	4785	19	2874	32.3373304501671	591	329	0.132022883966554	263	52.1392596939025	42.020288612659	650	27	629	47.8656300425407	9789	972	0.234776228906823	5026	20451	9789	60.4700061842919	8.42259721203228	10663	574	15261	10631	3.97031539888683	16	591	9674	263	19831	14214	7176	3.75767966852408	321	1196	17.549523110785	329	44.9415676495037	20451	35.5473098330241	4.25922285564511	700	2061	FALSE
2006	Turramurra	121031411	3946	8	33.4268272562284	13.1160896130346	43	61.864406779661	4457	31.986531986532	17185	7903	8593	2254	8985	2275	2971	6685	2026	83.1584292484766	4911	0.8	65.0673400673401	1822	2.8956228956229	2.8	17185	11.0872793268438	3865	12	2557	35.3001742436243	656	172	0.110561536223451	387	52.2839685772476	49.0183138096024	353	19	825	47.7043933663078	8198	672	0.1354096140826	4913	17185	8198	59.0276738967839	2.94515910629655	8985	174	12626	11449	2.70755422587883	8	665	7811	282	16497	14275	5940	6.38508496947698	181	817	13.8287068381855	387	28.5772475996509	17185	38.2498130142109	2.79581815301758	380	1900	FALSE
2011	Turramurra	121031411	4123	10	35.86075345732	15.9576238282767	43	62.2459893048128	4492	30.8055329536208	18029	8252	9090	2877	9449	3000	2930	6942	2256	81.5462569467146	5632	0.8	65.5004068348251	2113	3.64524003254679	2.8	18029	12.0489588300747	4025	12	2599	34.3162719633308	656	224	0.160851960729935	351	52.4100061012813	46.5744714671753	444	29	660	47.5789006600477	8578	758	0.06538084341288	4989	18029	8578	59.3921060213195	6.76691729323308	9449	414	13090	11737	3.16911552866609	4	664	8148	312	17340	14496	6145	5.5793991416309	220	711	11.6214449166394	351	31.2385600976205	18029	37.4387784500144	3.39190221543163	531	1893	FALSE
2016	Turramurra	121031411	4315	14	36.6033755274262	20.3601826863193	44	60.8289342274219	4899	31.7368899666566	19268	8829	9636	3923	10087	3000	2862	7418	2429	76.7895878524946	6374	0.8	63.8375265231889	2452	4.47105183388906	2.8	19268	13.7281494876432	4212	16	2805	34.9479240975888	891	295	0.171268424330496	437	52.351048370355	43.128390596745	597	33	917	47.6178119161304	9175	911	0.201425472575147	4956	19268	9175	58.1693178754381	5.40749922528664	10087	349	14018	11977	4.07117821515233	13	770	8527	330	18462	14454	6598	6.58529234478602	302	1142	17.6944530523706	436	33.080755657048	19268	37.8134267996765	4.25881010129833	600	2094	FALSE
2006	Wahroonga (East) - Warrawee	121031412	3518	19	37.5537799631223	12.2438425237572	41	62.6269035532995	3841	33.0808558985041	15469	7224	7650	1894	7945	2500	2318	5748	1833	89.9809765377299	4368	0.8	64.2113236129521	2392	2.76462791138042	3.1	15469	10.6125793894694	3391	9	2094	34.8168963016679	548	146	0.168078091667205	206	51.3607860883057	47.4902683876255	288	26	647	48.6392139116944	7524	518	0	4257	15469	7524	61.2038970076548	4.22743606002959	7945	200	11032	10454	2.47042449547669	0	580	6909	291	14868	13027	5281	4.22044662978898	142	266	5.62248995983936	282	28.2371194000905	15469	36.4300626304802	2.61058738216099	400	1747	FALSE
2011	Wahroonga (East) - Warrawee	121031412	3918	24	37.0864461045891	16.4782280976402	41	62.5192136558531	4244	32.2340605445628	17247	8005	8540	2842	8898	3100	2411	6441	2085	79.4241701815514	5585	0.8	64.4342973110096	2563	3.34855403348554	3	17247	15.4215581643543	3810	14	2338	34.3337917644204	675	198	0.179741404302197	261	51.5915811445469	42.8850942725009	391	31	697	48.4084188554531	8349	867	0.275077938749312	4331	17247	8349	60.8290638099674	3.86942967174033	8898	211	12361	10965	2.99642912591213	15	674	7728	337	16543	13730	5913	4.64247598719317	193	897	16.4496607372089	336	32.3824433234765	17247	36.2987113802205	3.16317450044495	550	1906	FALSE
2016	Wahroonga (East) - Warrawee	121031412	3971	35	38.8802488335925	21.5079097946819	42	61.0306710260003	4498	32.6797385620915	17826	8219	8803	3834	9214	3000	2419	6727	2250	77.4279615795091	6113	0.8	63.218954248366	2803	4.06862745098039	3	17826	14.3252116813548	3869	33	2498	35.0147905962946	745	249	0.403904409289801	290	51.6885448221699	41.8005875237602	505	72	778	48.3058453943678	8611	829	0.266808964781217	4353	17826	8611	59.0307715177642	3.66417644966204	9214	206	12846	10935	3.80555968485209	15	732	7840	362	17023	13247	6120	5.01123207188526	256	1041	18.5165421558164	367	34.2926063053966	17826	37.1339378623458	3.93118480460844	610	2000	FALSE
2006	Cremorne - Cammeray	121041413	2646	14	21.753774680604	13.8539917790772	37	40.5199012650417	5964	39.9655765920826	17273	7110	8397	2393	9274	2494	2258	7158	1873	23.2633911116903	5351	0.9	44.8709122203098	1819	15.0946643717728	2	17273	40	2607	20	3642	46.0043196544277	1737	877	0.185260232733167	1038	53.6907311989811	26.2253193960511	1742	32	1837	46.3092688010189	7999	3444	0.143359833181285	1785	17273	7999	36.9656328583403	14.6227029844911	9274	1122	12964	10085	12.0843811120425	11	1728	5253	871	15515	13143	5810	12.0557491289199	865	4749	61.892349797993	859	30.9789845423493	17273	50.8801341156748	13.4372107374267	351	2322	FALSE
2011	Cremorne - Cammeray	121041413	2986	8	24.7596988998263	15.4446782589434	38	43.681965283907	5856	37.2936225315636	18058	7730	8914	2789	9576	3000	2290	7420	2138	21.6752480221022	5870	0.9	47.7986403366785	2250	14.8429912593072	2.1	18058	40.6253618992472	2953	13	3552	43.0714916151809	1382	917	0.14951821907188	689	53.0291283641599	26.5199768384482	1797	27	1479	46.9487207885702	8478	3508	1.16790154464398	1726	18058	8478	40.2425876010782	13.8766796433505	9576	1105	13596	10709	11.8598382749326	93	1392	5939	735	16643	13887	6178	7.97915460335843	880	5040	63.2927288710285	654	32.5063683685901	18058	47.8706199460916	13.2171226831421	495	2304	FALSE
2016	Cremorne - Cammeray	121041413	3260	14	23.3333333333333	18.1193982913151	39	45.1500348918353	5787	34.5519049822613	19079	8223	9562	3457	10226	2676	2442	7841	2051	20.3787416004887	6620	1	49.514113836187	2379	15.9185562239704	2.2	19079	40.7508532423208	3210	28	3547	40.3838101884159	1237	1032	0.204413229204885	720	53.5981969704911	27.7815699658703	2072	39	1273	46.4070443943603	8854	3582	0.452046426389737	1668	19079	8854	41.5763295498023	12.1563836285889	10226	995	14330	11186	13.2636143349063	37	1252	6470	606	17789	14385	6483	8.19112627986348	1040	5491	67.0861331704337	647	34.6978353163164	19079	45.2365769672236	14.4591765526867	591	2240	FALSE
2006	Crows Nest - Waverton	121041414	2239	16	22.0452209660843	19.0507322175732	34	36.6740905716407	5876	44.7191805015896	15296	6650	7427	2914	8013	2167	1801	6462	1716	11.5083798882682	5268	0.9	38.9791593076651	1786	16.2663369833981	1.9	15296	45.7605344295992	2207	17	3344	48.4698506970222	1219	921	0.189592050209205	702	52.3862447698745	23.1372045220966	1795	29	1335	47.6072175732218	7282	3562	1.84357541899441	824	15296	7282	34.6487155679356	19.0502793296089	8013	1364	12123	8693	13.5252243887341	132	1183	4446	624	14073	11163	5662	9.01849948612539	874	4834	67.5139664804469	568	34.4403765690377	15296	51.7486846177654	14.8065660315104	350	2532	FALSE
2011	Crows Nest - Waverton	121041414	2623	17	23.9654333008763	21.8578906202996	35	39.6744504449684	5903	40.953625081646	16621	7280	8095	3633	8686	2600	1906	7018	1969	12.6573976915005	6177	0.9	42.3416067929458	2164	16.7537557152188	2	16621	45.1192794547225	2593	26	3395	44.899977181106	1212	1026	0.294807773298839	631	52.2591901810962	23.1986368062317	2028	49	1252	47.7227603633957	7932	3707	0.0918153200419727	965	16621	7932	37.3753206041607	17.4317943336831	8686	1329	13147	9192	14.2775719578227	7	1195	5216	624	15379	11776	6124	7.68013631937683	1002	5316	69.7271773347324	570	37.1638288911618	16621	48.3756055856369	15.4255723739256	473	2508	FALSE
2016	Crows Nest - Waverton	121041414	2862	31	22.2274052478134	23.7376539784708	36	40.8542246982358	5858	36.9571912534647	18022	7890	8920	4278	9561	2600	1985	7512	1906	9.2513770655984	6837	1	44.0098552510009	2361	19.0945488142901	2.1	18022	46.997084548105	2858	27	3458	41.8398685808157	1165	1240	0.321828875818444	664	53.0518255465542	23.1486880466472	2432	58	1221	46.9537232271668	8462	4030	0.488232348522784	739	18022	8462	38.0990415335463	21.306960440661	9561	1702	14001	9964	15.8679446219382	39	1158	5720	549	16802	12579	6494	7.74344023323615	1192	5503	68.8908362543816	610	37.9369659305294	18022	46.0330138445154	17.3701878437255	570	2400	FALSE
2006	Mosman	121041415	4875	11	23.3803066560312	10.3556046804132	40	51.2236646094914	7497	33.6344188257666	26237	11094	13194	2717	14234	2600	3873	10374	2638	39.39248754312	7834	0.9	56.4891846921797	1921	9.8882814357024	2.3	26237	33.3333333333333	4753	18	4667	39.8861459885082	1836	832	0.110530929603232	1003	54.2516293783588	34.325977133741	1668	29	2076	45.7407477989099	12001	3761	0.862399386738214	4111	26237	12001	46.9924812030075	11.1920275967804	14234	1168	18796	16327	8.05860805860806	90	1923	9628	891	24289	21684	8414	8.88947974829389	836	5056	48.4476811038712	1035	29.8585966383352	26237	44.9874686716792	8.87422855926793	345	2830	FALSE
2011	Mosman	121041415	5176	16	24.4785855291391	12.6730292874836	40	51.9364044027721	7702	33.6672669968483	27452	11838	13665	3479	14633	3200	3990	10743	2852	38.8790615398939	8847	0.9	56.4610535794687	2460	9.87167942368303	2.3	27452	32.3234057162475	5016	15	4711	39.2478597635548	1876	877	0.112924377094565	1042	53.3039487104765	34.2459874688868	1733	31	1973	46.6996940113653	12820	3766	0.521366725630761	4176	27452	12820	48.180210369543	12.5314216553394	14633	1346	19624	16632	7.96797914921344	56	1923	10192	971	25502	22097	8884	8.94343833147369	856	5159	48.0309095987338	950	32.2271601340522	27452	43.8518104812436	8.83102323685283	480	2991	FALSE
2016	Mosman	121041415	5400	31	24.8290995020677	15.1220368744513	42	51.7485570160547	7831	31.6418875242405	28475	12258	14265	4306	15290	3000	4050	11335	2942	35.3928506623118	9515	0.9	56.7657832363715	2507	11.5707821590175	2.4	28475	32.2643261034687	5269	26	4894	37.9832177329388	1979	1074	0.210711150131694	1033	53.6962247585602	34.180099586463	2113	60	2008	46.3178226514486	13189	3823	0.780257666485211	3901	28475	13189	47.6400529333922	12.1302848847759	15290	1337	20617	16952	9.16629907366564	86	1898	10669	910	26523	22190	9282	8.71803527723859	1039	5699	51.7056795499909	994	33.4152765583846	28475	43.1760035288928	10.2488237861959	560	2937	FALSE
2006	Neutral Bay - Kirribilli	121041416	2131	16	15.8355716454514	14.8878528225806	35	34.955642152392	6005	45.7433517758344	15872	6638	7488	2363	8343	2383	1773	6456	1356	12.0488322717622	5372	0.9	37.2122077458504	1666	17.0801356416206	1.8	15872	50.9284129393904	2085	13	3442	49.788574745046	1679	957	0.182711693548387	1073	52.5642641129032	20.7053602709331	1846	29	1821	47.4231350806452	7527	4361	0.729830148619958	908	15872	7527	33.0080545229244	15.4989384288747	8343	1168	12061	8679	13.770136307311	55	1723	4216	885	14124	11830	5603	12.5306551442252	889	5398	71.6295116772824	836	33.8457661290323	15872	53.3147459727385	15.3055302213747	330	2563	FALSE
2011	Neutral Bay - Kirribilli	121041416	2389	21	18.1488203266788	18.2922450933461	36	36.6499032882012	6066	42.8904428904429	16712	7092	8120	3057	8847	2700	1784	6919	1600	10.5687980829865	6139	1	39.0942390942391	2006	18.031968031968	1.9	16712	50.8280399274047	2348	15	3490	46.9323017408124	1468	1083	0.251316419339397	956	52.938008616563	20.2359346642468	2121	42	1573	47.0260890378171	7859	4481	0.517089166351368	838	16712	7859	34.5281109986992	14.2388699709926	8847	1129	12925	9000	15.0021679433444	41	1455	4737	755	15215	12187	6006	10.8439201451906	1038	5929	74.7761382267625	707	36.7340832934418	16712	50.4408151466975	16.4100580270793	451	2576	FALSE
2016	Neutral Bay - Kirribilli	121041416	2578	30	16.8093385214008	20.1097916199866	38	37.6049491825011	6126	40.4472843450479	17852	7597	8703	3590	9494	2500	1956	7312	1512	7.61601567282968	6533	1	40.3833865814697	2262	19.1373801916933	1.9	17852	50.8504724847137	2528	23	3594	45.1171011931065	1548	1198	0.291283889760251	952	53.1817163343043	21.745414118955	2341	52	1578	46.8630965718127	8366	4574	0.636708705767112	622	17852	8366	35.2571115973742	10.1383616995225	9494	828	13578	9741	15.6318380743983	52	1501	5106	746	16297	12714	6260	10.5836575875486	1143	6664	81.5966695236929	757	36.5953394577638	17852	49.1520787746171	17.2411253498306	540	2532	FALSE
2006	North Sydney - Lavender Bay	121041417	1181	10	14.7405146096816	18.0849845378536	35	38.0087562834441	2813	44	8731	3649	3700	1579	4389	2559	864	3163	676	9.00269541778976	2980	1	38.7666666666667	1920	17.2333333333333	1.9	8731	49.2368076755342	1163	8	1493	45.6137506080752	1328	517	0.194708509907227	791	50.2691558813423	18.839947666812	1007	17	1378	49.7995647692132	4348	2258	0.619946091644205	334	8731	4348	37.3379702813784	13.5309973045822	4389	502	6167	4373	15.491621877964	23	1359	2344	687	7352	5824	3000	17.2481465329263	490	2850	76.8194070080862	678	34.131256442561	8731	47.2020233955106	16.3288470893465	385	1320	FALSE
